Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-61-1740-01	0.0512567008043354	0	0.157202615140148	0.0549808011496057	0	0.168176737975546	0	0.126290880364394	0.0104489658677322	0	0.0410693051413571	0.0171663887820709	0.0525784053746129	0.0297301324026488	0.082286692174113	0.189193998666977	0	0.0196183761564587	0	0	0	0	0	0.387385590754043	0.921278241455971
TCGA-29-1785-01	0.01254346434571	0	0.086278949290079	0.108791923253721	0	0.0799818243383586	0	0.115258370518657	0.0579928877590851	0	0.00595550358853104	0.0966762823616119	0.0296418908790264	0	0.0830958157846738	0.268051137140766	0	0.0376278411298538	0.0130531062921541	0	0	0.0050510033177731	0	0.388874696340689	0.921915104050797
TCGA-13-1506-01	0.132037320598428	0	0.115559770587456	0.0771599011736746	0	0.154301957205272	0.00392825572853331	0.0402164073363717	0.0516820347189216	0	0.0179967590647104	0.0350520489851952	0.0595351120198513	0.0714530905876737	0.0334954023830225	0.103061480260658	0	0.0740588861201152	0	0.0118607094663551	0	0.0186008637637611	0	0.211081923843398	0.992734682270212
TCGA-29-1781-01	0.0168625155432584	0.0387763698716914	0.191007959034324	0.120974614310968	0	0.041858406063517	0	0.112416215466484	0.039327760135628	0	0.0704663619057072	0	0.0831743877218818	0.0238740658018324	0.0430130890254916	0.170090440489845	0.0312797823975317	0.0168780322318385	0	0	0	0	0	0.413853519620668	0.911185192771076
TCGA-36-1570-01	0.0756142968819016	0	0.154122261418262	0.0201616433515011	0	0.155129644285108	0	0.0730218657573373	0.0305935502091304	0	0	0.0686578741061197	0.0508306082034622	0.0953240893443279	0.0409124420946318	0.158870902645085	0	0.0636144037922796	0	0	0	0.0131464179108538	0	0.201161252494223	0.995595269113469
TCGA-24-1930-01	0.0206547056748861	0	0.152800088724884	0.0728907218513261	0	0.161254306631422	0	0.0972712465097252	0.00920161103752216	0	0	0.0495388065215869	0.101395808724269	0.0360401935552816	0.0595053919157879	0.186115809708407	0	0.0338328962731875	0.0172389361422884	0	0	0.00225947672942671	0	0.363847037387361	0.931091027000243
TCGA-13-0799-01	0.057031215521175	0	0.167137683921487	0	0	0.0379474038050304	0	0.152208267235504	0.143584093605723	0	0	0.0934466631284044	0.0800846716482509	0.0659316966589908	0.0660655734476973	0.089832623933355	0	0.0450920702483587	0	0.00163803684602328	0	0	0	0.18222087132924	1.0060282969481
TCGA-30-1862-01	0.0404054653757622	0	0.161281560097687	0.0817477081490247	0	0.200196204052939	0	0.0977676736554645	0	0	0.00715085238841131	0.0293881400897542	0.0974644806579509	0.0445148016192736	0.0352506174267587	0.151222533093283	0	0.0486206535317064	0	0.00498930986198491	0	0	0	0.239551643464741	0.980942176332066
TCGA-23-1114-01	0.211530785054882	0	0.0300870046512315	0	0	0.227963431234442	0	0.0537632812037433	0.0066552299082593	0	0	0.0152430941847786	0.0443132547337324	0.119206049002557	0	0.128342273247583	0	0.0792131140411675	0	0.0836824827376246	0	0	0.43	0.0689284130121058	1.05684996569397
TCGA-25-1626-01	0.0398599485824069	0.00265134567145374	0.0999382368993942	0.142218291504946	0	0.139843716557218	0	0.139731015577229	0	0	0.00883271783902231	0.0320814818614678	0.060224365810345	0.046976228760099	0.0406479683818806	0.115404417320111	0.0340923411462989	0.036843834517846	0	0.060654089570282	0	0	0	0.319102771982614	0.950761220700467
TCGA-61-2097-01	0.118245593478783	0	0.0353062816255024	0	0	0.243531188611074	0	0.111809824390426	0	0	0	0.0730554479061345	0.0473715372947582	0.0447474698213159	0.0245347252380796	0.151081013695917	0	0.0896319143049485	0	0.0197666004315017	0	0.040918403201559	0	0.193691135606746	1.00559506552063
TCGA-24-1616-01	0.118508004663608	0	0.064465837201103	0.0280587122666593	0	0.196576825589597	0	0.0632060857309494	0.0351949738291159	0	0.00729023893216226	0.081804582817538	0.0591016550345449	0.118266638659666	0.0585448722360044	0.134022850427288	0	0.0162986671198764	0	0.0186600554918868	0	0	0	0.146254024507052	1.02559207089848
TCGA-23-1109-01	0.0823996800285333	0	0.0668161359981367	0.110898975638479	0	0.0997785915591027	0	0.134398121008865	0.0273026089107054	0	0	0.0465754219387381	0.0644341699973722	0.0408194592699535	0.0434871593965017	0.142752132747531	0.0868212835553887	0.0385758357606657	0	0.0149404241900274	0	0	0	0.281617150440611	0.9656327196292
TCGA-29-2427-01	0.0145797238045082	0	0.0872689603853315	0.137310903591592	0	0.110863198515494	0	0.0624640845941439	0.0498592659984033	0	0	0.0499780348988201	0.0679670286805553	0.0822811695957264	0.0674617914423404	0.189917698985731	0	0.0160444167282692	0.0640037227790848	0	0	0	0	0.411116222756946	0.910856475714608
TCGA-29-1695-01	0.0082806464046347	0	0.0119150276221835	0.0759160802676167	0	0.225984449180966	0	0.0843785247901014	0.043559211010299	0	0.010866220180607	0.015332553130922	0.0455383419899574	0.163687790567729	0.0676812647468662	0.184388325235793	0	0.0121616115888212	0	0.0314957746368178	0	0.0188141786466845	0	0.351886299357006	0.940829822059477
TCGA-61-1737-01	0	0.0396074117581536	0.0890798714809677	0.0691369038061183	0	0.188757675675567	0	0.115574782334841	0.0192214904545072	0	0.0125698222133171	0.0688612581831244	0.0577314302746076	0.0606699832711808	0.0688312349476959	0.176441414700173	0.0133894984052229	0.00492141359234104	0	0.015205808902183	0	0	0	0.269406265309353	0.973849038237159
TCGA-29-2425-01	0.0833547792364469	0	0.151222876429735	0.0455726661486779	0	0.171167907957085	0	0.0900329509137917	0.046407468774806	0	0.0237251990664976	0.047854124633101	0.0427573559156895	0.0819475999652695	0.0569483397808346	0.110355215785817	0.0282369320801246	0.012943064191151	0	0.00747351912097282	0	0	0	0.23085652570605	0.984766634245153
TCGA-09-1662-01	0.0250759762173975	0	0.0369388725988587	0.0713689612408391	0	0.267768727822465	0	0.0498286471203096	0	0	0.0120641466373919	0.0950083638194281	0.0943050123428499	0.0533976917744162	0.0628274878126245	0.158519251842409	0.0466155325022717	0.0146354478094026	0	0	0	0.0116458804593359	0	0.322293707650061	0.953710539201602
TCGA-13-1512-01	0.0113980930235765	0.0236947079538779	0.0376929405397101	0.0595212411540576	0	0.0856673916795211	0	0.163361886030612	0	0	0.0254367252216768	0.0535891620804805	0.0993208360736177	0.0867313250427902	0.0898755377609224	0.157732865481643	0.0481792454313465	0.0264045890853543	0	0.0313934534408139	0	0	0	0.308287689603893	0.957289904088354
TCGA-29-1697-01	0	0	0.286511151655255	0	0.0361812532799264	0.051778500110409	0	0.0895330287141546	0.00366346345524939	0	0.00300750354819014	0.124088652162374	0.039188738435466	0.0771182676315999	0.0535016780484348	0.163980009703874	0	0.0714477532550666	0	0	0	0	0.04	0.128949132172094	1.02370266125232
TCGA-24-2024-01	0.107948476721058	0	0.150062746987873	0	0	0.180864949450688	0	0.106527498248226	0	0	0.0198251239378345	0.0460257690149713	0.0161143286264576	0.139932005967066	0.0198183324330612	0.115154718112464	0	0.0579010808564614	0	0.0215271260196781	0	0.0182978436241602	0	0.214456253489778	0.990895760372199
TCGA-57-1583-01	0.0702753989567746	0	0.142892282619225	0	0	0.127221493872675	0	0.12753785667413	0	0	0.0568423802728342	0.0516853963077691	0.0364613186046043	0.125139952220281	0.043915786777836	0.133468916788688	0	0.0768321341859018	0	0.00772708271927985	0	0	0	0.151906869449911	1.01661216545974
TCGA-24-1562-01	0	0	0.042655267939918	0.0795993881905325	0	0.283386612578333	0	0.00550266016082275	0.124492959175668	0	0.0175349356333389	0.0360789781817024	0.05386880657241	0.0387433324270294	0.0267348210592821	0.140704794741272	0.0613982634401701	0.0462448255248522	0	0.0430543543746688	0	0	0	0.257154041709229	0.981683220508337
TCGA-57-1584-01	0.0745336178164802	0	0.088908843684434	0.0615221410912962	0	0.268911940535999	0	0.0271834493285215	0.0167530512820489	0	0.00228557874237485	0.0473573583053112	0.161894750895213	0.0275761783320913	0.030519486409539	0.146752833300117	0	0.0386634402677383	0.00713733000883534	0	0	0	0	0.169902581255555	1.01246039257546
TCGA-13-1411-01	0.00420006292012979	0	0.0518821853468506	0.109129927469557	0	0.181166207773647	0	0.0570463861574027	0.016706980071456	0	0.0490027312960533	0.0306038888896406	0.0585488927149206	0.0641813549631546	0.0788873943515903	0.186368842967297	0.0682603932745603	0	0	0.000953620879162147	0	0.0430611309245784	0	0.396608952761165	0.917719166349984
TCGA-61-2088-01	0.0613634619712858	0	0.0483085402839399	0	0	0	0	0.320008172727064	0	0	0.00940786181128369	0.10530322152311	0.127369776086801	0.0791149239285876	0.0197766073905968	0.21335432002365	0	0.0159931142536808	0	0	0	0	0.43	0.0707902553888309	1.06284204802908
TCGA-25-1625-01	0.0563585339904767	0	0.0925217100414858	0.0563286613924841	0	0.211464414592353	0	0.0644019897612439	0.0194934585843126	0	0.00521871219893642	0.0431705990895781	0.0457752141444483	0.0601132794590082	0.029855025228682	0.194329904775762	0	0.0581790902888538	0.0300196860420575	0	0	0.0327697204103168	0	0.248320863013831	0.978535851781638
TCGA-24-2288-01	0.0777796432163831	0	0.174326098510565	0.112519636176733	0	0.0912430756408951	0	0.152719545261799	0	0	0.0518081830759142	0	0.0387628565565765	0.0282588934399664	0.0499419301532013	0.177255760009877	0	0.0433410618865531	0	0	0.00204331607153567	0	0	0.340932936729794	0.940418137388215
TCGA-25-1623-01	0.0388704645861995	0	0.103594859277144	0.0846685850153601	0	0.140212626187629	0	0.110063993890384	0.0375398731146502	0	0	0.0427944826695933	0.0391371161154068	0.147225277247747	0.0543159013208401	0.152641201732553	0	0.025535167258984	0.00398246156504267	0	0	0.0194179900184676	0	0.377050819345242	0.926160860075718
TCGA-25-1312-01	0.0956971281842144	0	0.153386775368459	0	0	0.265382634515898	0	0.0619056392637603	0.0120281449515461	0	0	0.062466583232718	0.0687067289155985	0.0474776796331679	0.0319949140128914	0.151032354932045	0	0.0482986731619084	0	0	0	0.00162274382779281	0	0.155748247310203	1.01337263945431
TCGA-61-1725-01	0.0734646375277604	0	0.121404616265848	0.0818636689104983	0	0.146137922048328	0	0.0924608133769939	0.023651880417664	0	0.00465811912196904	0.0499258022570766	0.00308886932977827	0.0742559827945629	0.0629262962121246	0.189575374451349	0	0.015279544531806	0.0178932452991621	0	0	0.043413227455079	0	0.294857423472449	0.960218520013353
TCGA-25-2042-01	0.105828814138632	0	0.0681986055497063	0.0742820819054531	0	0.218318300333498	0	0.0478825145493192	0.0236907067663709	0	0	0.0326451850701806	0.030984822444336	0.0608003326933958	0.01155063286676	0.178302336314418	0	0.0547749739858564	0	0.0358873927251956	0	0.0568533006568778	0	0.239692420394039	0.984006280692022
TCGA-23-1026-01	0.0431885644945146	0	0.0772072620424073	0.0254812332896521	0	0.116294845022627	0	0.175851408754865	0.0376004476863306	0	0.0948474141415044	0.03701719204709	0.0913527945110322	0.0189618925675987	0.0366209428618596	0.185387887877997	0.0177170945679717	0.0424710201345491	0	0	0	0	0	0.334019400393317	0.945043847160761
TCGA-29-1770-01	0.134363132900606	0	0.177133464904237	0.0118871477920658	0	0.155101399223998	0	0.0537564730422168	0	0	0	0.0484243507458387	0.0625933900301191	0.10600078063434	0.00387879643099001	0.150773372412024	0	0.0726638728124125	0	0.0128425288613014	0	0.0105812902098501	0	0.220170023319143	0.986347998167683
TCGA-09-2054-01	0.169533452020594	0	0.149920548679474	0	0	0.0452477086713329	0	0.136793296072067	0.0103542650182953	0	0	0.0614825931056061	0.0383735810341926	0.105444275561229	0.0452833070383258	0.235989042340449	0	0	0	0	0	0.00157793045843586	0	0.215352667646745	0.992757337040304
TCGA-61-1919-01	0.00729394902542476	0.0145922861868736	0.0847146403349828	0.025055226168314	0	0.221844363058629	0	0.0638410889537319	0.021752381091765	0	0	0.0585065102902086	0.0525598837676582	0.0973442074240708	0.0695128675070319	0.166480158921689	0.036077436985099	0.0402971489414296	0.0230584106788561	0	0	0.0170694406642357	0	0.37093790333426	0.928525831514243
TCGA-61-1900-01	0.151147981501908	0	0.158537804808821	0.054044168584034	0	0.0618083225242456	0	0.140709885481333	0	0	0	0.119219314282296	0.0358630040125195	0.0720290212248008	0.0412533260863744	0.160549349674862	0	0	0.00483782181880619	0	0	0	0.46	0.064784473257277	1.05404353678284
TCGA-24-1558-01	0.0691449181630048	0	0.107952073312221	0	0	0.206623251263	0	0.125232368348931	0	0	0.0224520055329357	0.0464201021155666	0.0748513453837921	0.124919399385247	0.0228378869588931	0.113104341056531	0	0.0613002094746106	0	0.0251620990052661	0	0	0	0.17871672442202	1.00633247831172
TCGA-59-2354-01	0	0.057351512074087	0.0941353181652967	0.110082888000665	0	0.0766797668526717	0	0.114702930716898	0.0678409654824505	0	0.050676802038307	0.0278671833695261	0.066218448559737	0.0532550100264141	0.0583223146866842	0.159050422752691	0.0336864168635725	0.0301300204109989	0	0	0	0	0	0.322991484640391	0.948835017477888
TCGA-09-2051-01	0.0795796860669369	0	0.0749716333083395	0.0141040488671479	0	0.113874083037693	0	0.120805277606226	0.0294936318953598	0	0.0635811259824969	0.0282633080986161	0.0414598967099336	0.129919798722149	0.0236009197747945	0.169518415170224	0	0.093808051162105	0	0	0	0.0170201235979784	0	0.28900885427544	0.96357845001661
TCGA-09-1667-01	0.0538643218295524	0	0.0883276479521774	0.0722380085608236	0	0.158014406492501	0	0.119838998077652	0.0191518228039349	0	0.00443693467334349	0.0742359245074172	0.0653043488398519	0.0926695400853006	0.0845621004331787	0.140810244330349	0	0.0219430950115025	0.00460260640241558	0	0	0	0	0.367460495223569	0.930844406505754
TCGA-23-1809-01	0.160938306293392	0	0.125860634534048	0	0	0.163665683738377	0	0.108556388110962	0	0	0	0.0374101613569903	0.0437148826868674	0.155346013133617	0.0237578318536469	0.114189461878665	0	0.0591174791931306	0	0.00744315722030376	0	0	0	0.167190521616053	1.01088805164875
TCGA-31-1956-01	0.0303540130726359	0	0.125827145106005	0.126726536301416	0	0.162434117290663	0.0388048575185668	0.0672967860481512	0.0501764185091829	0	0	0.026630400501934	0.042504116387378	0.0417632163608398	0.0684770978637939	0.142545401002097	0.0531841585012821	0	0.00655137670059115	0	0	0.016724358835464	0	0.459722368111904	0.88993128974616
TCGA-13-0730-01	0.0708625756131721	0	0.070458057594196	0.184554398362806	0	0.132293781199075	0	0.057326707862747	0.0331645117145405	0	0.000872978053113707	0.061227247629458	0	0.00265122002382435	0.0221385007943498	0.189680846957749	0.0850047192125349	0.0659409786454536	0	0.0238234763369802	0	0	0	0.14384562129019	1.0277865375546
TCGA-04-1519-01	0.0887087518716597	0	0.213716409196973	0.0468615847019287	0	0.141974134699677	0	0.0199616159427327	0.0558573028910684	0	0	0.0858827780457815	0.00889529109085523	0.114881659179888	0.0202778848165181	0.172520727685838	0	0.0304618598770798	0	0	0	0	0.16	0.102374987580735	1.03341540217667
TCGA-25-1870-01	0.042503287868806	0.0242204493761218	0.0538794010323622	0	0	0.145325631904946	0	0.163185800232121	0	0	0.0758404149512157	0.0411416023100873	0.0173977197487001	0.0672977724699256	0.0331297817243435	0.262266538147418	0	0.0107224162744447	0	0.0466734183424709	0	0.0164157656170373	0	0.163801985112652	1.01877855771912
TCGA-29-1688-01	0.0850023789518196	0	0.054703593601272	0.108209863005125	0	0.0931665325650798	0	0.0841546208646601	0.0175662366854482	0	0.0184871545911436	0.0437636860591957	0.11437485982191	0.0728939378498476	0.0490182695759718	0.16553782524157	0	0.0613923441887788	0.0317286969981785	0	0	0	0	0.354781261471206	0.935163359838578
TCGA-61-2104-01	0.0158340002092719	0	0.125704280551128	0.0313072859836405	0	0.202150459890816	0	0.0994645607294017	0.0651393589752049	0	0.014078517058502	0.0190126825724074	0.0544005914565545	0.0532942608910095	0.077942436798756	0.158687553405879	0	0.0520429064945788	0	0.0239020165345826	0	0.00703908844826727	0	0.295928201252598	0.96023033381022
TCGA-13-0801-01	0	0.0951136998791251	0.0933612274483736	0.113506075273451	0	0.0962707400486009	0	0.0724769550478039	0.0365406134036086	0	0	0.0486524395063346	0.0958887842910278	0.0252844483418879	0.0475423096297973	0.168046081983468	0.0666108344463786	0.0407057907001422	0	0	0	0	0	0.394993713297468	0.918032628194564
TCGA-24-1928-01	0	0.0329853557761318	0.155422362907961	0.130934623275643	0	0.142783247054736	0	0.147589112126461	0.0210163927750461	0	0.0241743218847959	0.00670260211147059	0.0276680662565173	0.0636141178374039	0.0449554594299347	0.14348650193796	0	0.0360172998408195	0	0.0194746948176598	0	0.00317584196745884	0	0.216534193882602	0.992739201243026
TCGA-36-1569-01	0.0563975265397045	0	0.0720897615673053	0.0970848894823504	0	0.0789794686179884	0	0.167939636314521	0	0	0	0.0549038323714497	0.0795808021861484	0.0498077230497623	0.0640106470213737	0.171086713551173	0.0187456264651311	0.0548994863065552	0.034473886526537	0	0	0	0	0.347749066509844	0.938157798526429
TCGA-25-1315-01	0.159734663747735	0	0.187776976642494	0	0	0.0608557370677539	0	0.110111354315052	0	0	0	0.106823219725084	0.0181647875681909	0.094047154892145	0.00546272281744527	0.19012247100983	0	0.0669009122142692	0	0	0	0	0.64	0.0441858902518792	1.05598821635718
TCGA-24-1418-01	0.136295335514086	0	0.0956021336659659	0.00870912010174102	0	0.212951179164869	0	0.0367923324463187	0.0324803604408975	0	0.0170019155113256	0.014100455480816	0.0526497212253506	0.122635769827746	0.0398957877819371	0.170550275406491	0	0.0577285304105167	0	0.00260708302193903	0	0	0	0.234470901895721	0.985144194558173
TCGA-24-1428-01	0	0.0218867306035751	0.130472900045732	0.0317228527224718	0	0.179788727997157	0	0.0627616946627725	0.0610873612947134	0	0.0349002140029566	0.0426329545877124	0.074554614687757	0.123751028050166	0.0580511760455753	0.136496288427837	0	0.0395958716420318	0	0.00229758522954133	0	0	0	0.35973921105766	0.933307162701177
TCGA-23-2077-01	0.0372416979924203	0.0135246462862476	0.101217536585475	0.00500561297422594	0	0.138756299430755	0	0.119649256357041	0.00891156315515641	0	0	0.0599510233107517	0.106408224732884	0.0948515169692556	0.0532392631732979	0.194107629650233	0	0.0671357293822549	0	0	0	0	0	0.275760070115344	0.968531553869678
TCGA-09-1669-01	0.060703216875331	0	0.17076181365566	0.132162658202245	0	0.0071407452946753	0	0.150355388054115	0.0222875270896293	0	0.000369366031269168	0.0560140334334147	0.0637933222955968	0.0813498994059131	0.0563821465611469	0.17007533266467	0	0.0286045504363338	0	0	0	0	0	0.321867507145024	0.948300497650277
TCGA-24-1430-01	0.112342902463108	0	0.126667430787268	0.0215785082365416	0	0.154225513943637	0	0.159572952955893	0.00556963148735112	0	0.0446738483999476	0	0.0583927405755641	0.0656984947838855	0	0.171949888383702	0	0.0282186500275947	0	0.0511094379555073	0	0	0.5	0.0609181359906064	1.04756102691817
TCGA-36-1581-01	0.0697768475793097	0	0.117254055211606	0.107493280205	0	0.0538258011056336	0.043302534762087	0.188697535173974	0	0	0.0162319347870342	0.0180094506600791	0.074537108059317	0.0641210181589497	0.0703690316796762	0.132161117397735	0	0.0442202852195972	0	0	0	0	0	0.384243401989475	0.922553756955959
TCGA-29-1776-01	0.0364760804896636	0	0.182706394076513	0.0223548174939487	0	0.179635166182353	0	0.117289999121031	0.0304270228018791	0	0	0.0666669280907753	0.0502131872528322	0.0632162695789638	0.0553333430692232	0.128252121474889	0	0.0459667417909926	0.00369864897203438	0	0.0177632796049009	0	0	0.222886365658214	0.987076435386831
TCGA-29-1696-01	0.113648103124951	0	0.170828919486268	0.0315312439164812	0	0.167432199039733	0	0.0955377646659963	0	0	0	0.0691503445366066	0.0254458326073023	0.0954530645985886	0.0469555692045834	0.135016812591226	0	0.0490001462282637	0	0	0	0	0	0.199830953736432	0.996739830998236
TCGA-13-0913-01	0.123299746627669	0	0.191863653470237	0.034255675660008	0	0.0618771430616927	0	0.0441865326200111	0.0410245728722335	0	0	0.0847325941048029	0.0126045846464618	0.140540954983269	0.0126185062454329	0.20402194131671	0	0.0489740943914709	0	0	0	0	0.15	0.104509589589796	1.03464467947139
TCGA-09-0364-01	0.309459945433619	0	0.0814672232653767	0	0	0.0628010397444615	0	0.16771632626064	0	0	0	0.102693742046562	0.0567408762172521	0.0291833285973072	0	0.182867461187761	0	0.00707005724701993	0	0	0	0	0.99	-0.0471940225227128	1.11412758379642
TCGA-61-2111-01	0.146448496305595	0	0.0893311763415785	0.0655219655394099	0	0.158903046558212	0	0.0444612919360376	0.091414286264276	0	0	0.0351658414862593	0.0294499477763677	0.108058553740691	0.0288431815749807	0.160245241664295	0.00426809923894407	0.0253787684762557	0.0125101030970985	0	0	0	0	0.257103902135031	0.976596264825654
TCGA-36-1571-01	0.0984947851293277	0	0.200059572036163	0	0	0.162918836119921	0	0.0859835796022582	0	0	0	0.0784671086263262	0.0302732688447232	0.0869475645590207	0.0275529485031569	0.126333554531067	0	0.0624960068180712	0.040472775229965	0	0	0	0.11	0.109350033602277	1.02471730715362
TCGA-24-2020-01	0.13015912456848	0	0.125013167995681	0.0651540722656318	0	0.189195923577505	0	0.0380571891729993	0	0	0	0.0631189955834582	0.105614710486323	0.101200502053969	0.0283303464681565	0.154155967827796	0	0	0	0	0	0	0.16	0.102699335157771	1.03664741149028
TCGA-20-1687-01	0.096730843451582	0	0.16564139420834	0.0391679783148909	0	0.167113718068336	0	0.095836011709952	0.0415435385154345	0	0.019192261871714	0.0208789654326004	0.115037072578809	0	0.0377234702855597	0.143394818885124	0	0.0434056119661638	0	0.0143343147114947	0	0	0	0.256680643910246	0.972695172784218
TCGA-24-2262-01	0	0.0733837598261816	0.0921524622138937	0.112726368978534	0	0.0665722432145574	0	0.182009182050708	0.0152750112456915	0	0.0709574223275178	0.0174772288375863	0.0689349716620267	0.0720960057994164	0.0696787226399665	0.07426160049564	0.0374037656051249	0.0104924357014994	0	0.0326801710686349	0	0.00389864833302098	0	0.28167224598876	0.966746981113082
TCGA-24-1850-01	0	0.0586420719497585	0.100652458503963	0.0875617382283213	0	0.115979821006135	0	0.059572833741016	0.0965833418756072	0	0.0017335138559929	0.0482224008041604	0.0339952149135587	0.124141878132351	0.064250952784762	0.208663774204373	0	0	0	0	0	0	0	0.263835064910842	0.975778528571054
TCGA-25-1313-01	0	0.00230990261166149	0.158534335742957	0	0	0.117565248042016	0	0.117961270985467	0	0	0	0.0913717691476564	0.0789258924125214	0	0.0608930552132923	0.270316669238345	0	0.0193235885570433	0.0219443165896939	0	0	0.0608539514593473	0	0.265866196780643	0.972095421272576
TCGA-13-1489-02	0	0.0270689750924642	0.0845475766736818	0.129628525436756	0	0.099474880826938	0	0.114431759358272	0.0934065610921634	0	0	0.048783981950097	0.0929499281085021	0.0750096024831876	0.0282533365442099	0.0206434778510054	0.0141607567450406	0.127034061094128	0	0.0446065767435538	0	0	0	0.292427131466755	0.96432070730112
TCGA-29-1694-01	0.065080141836098	0	0.0601775985685973	0.00182759257450919	0	0.311540346975597	0	0.0508705094556877	0.054557462165928	0	0.0339902294813938	0.0450768823752492	0.0746319533523301	0.0854584407552286	0.0466143334539265	0.0941961142692375	0.0062396483195492	0.0359262124961461	0.0338125339205221	0	0	0	0	0.199522116228474	1.00244649095791
TCGA-23-1027-01	0	0.0224501551341891	0.0835929934975318	0.0184670625349973	0	0.227152602607585	0	0.0972047995119688	0.0446070395116619	0	0.00860855239872036	0.0437199481973304	0.104723146128314	0.0837525331680899	0.0489291596156461	0.132337251021474	0	0.0627161383242617	0	0.0217386183482288	0	0	0	0.270533910895415	0.971425750844446
TCGA-59-2355-01	0	0	0.093132504316674	0.0308079369128732	0	0.208704470371765	0	0.0911246800294027	0.0526947060473045	0	0.022958901195729	0.0665064799209859	0.0661270422028046	0.117299541811288	0.0476992326204698	0.169019346947195	0	0.0339251576235077	0	0	0	0	0	0.272905478092768	0.972999481246188
TCGA-24-1604-01	0.0579050321304925	0	0.116461163551514	0.0230836888159861	0	0.204555785176704	0	0.0975702391719144	0.013309488554663	0	0	0.0639078223952132	0.0798327719434326	0.0611192775972864	0.0474640994403239	0.14862984095441	0	0.0730554076033761	0	0	0	0.0131053826646836	0	0.238398749143786	0.983001155649174
TCGA-25-1319-01	0.0627150706614968	0	0.0965262685583469	0.0576205204451308	0	0.121167154861025	0	0.088332940634379	0.0133034012505116	0	0	0.0586856130825479	0.0637900633191543	0.135927035080041	0.0539819082615052	0.159845336957867	0	0.0378420491297883	0.0502626377582065	0	0	0	0	0.223376615993761	0.988549207904444
TCGA-24-1564-01	0.00879892481910997	0	0.0468050256113632	0.0500149245628545	0	0.272027358911125	0	0.063160901671892	0.0457939181500351	0	0.00548446073980247	0.0302175855937472	0.0801704313883674	0.0702084038020695	0.0652375953714528	0.207221150440406	0.0296037717869543	0.00253700973924926	0	0.00535832617992285	0.0154050831223053	0.00195512810934325	0	0.318746438553004	0.953274304307331
TCGA-57-1994-01	0.0822582213323111	0	0.0880702041091847	0.0895352111671226	0	0.089690220971851	0	0.18661539205625	0.03979441102207	0	0	0.0256381736785384	0.0540055218285281	0.0732284992235361	0.0634563850782033	0.184572918306296	0	0.023134841226108	0	0	0	0	0	0.327953099811507	0.947517368281475
TCGA-04-1357-01	0	0.111827318351505	0.126716727595218	0.0731451357471705	0	0.0673096064798626	0	0.18203539923913	0.00183095750507107	0	0.0355724258631631	0.0209924388532672	0.0525179727967219	0.070806920421559	0.0577602401173437	0.0820097355901883	0.0677471881276536	0.0497279333121463	0	0	0	0	0	0.444811521980937	0.897397375948049
TCGA-29-1778-01	0.0704165362793536	0	0.146127172120412	0.0872829399126039	0	0.151357640498612	0	0.0678671652232062	0.0544266475059088	0	0	0.0707382215898354	0.0454339824334739	0.0499044239013621	0.0495684968503697	0.149373498927462	0	0.0483475029199751	0.00915577183742581	0	0	0	0	0.319281445144897	0.950002333445602
TCGA-13-0899-01	0	0.108880470755877	0.102993946679829	0.0649412574382623	0	0.0221477248515487	0	0.16154739303705	0.00496693386608011	0	0	0.0704884958612749	0.101437531167919	0.102144474898116	0.0573510301316339	0.119246359075342	0.0239162640207564	0.0158882187657034	0	0.0440498994506082	0	0	0	0.258768329463627	0.973956091534156
TCGA-24-2038-01	0.150265792806487	0	0.104446594826074	0	0	0.206096278345003	0	0.0590214950818603	0	0	0.0185821520215978	0.0747890217517968	0.042561231754587	0.116118963747368	0	0.144311586373891	0	0.0544177616087238	0	0.0214935449213478	0	0.00789557676126386	0	0.144628033344471	1.0214803274817
TCGA-13-0800-01	0.039372742973668	0	0.268676553894903	0	0.108581034955336	0.0372380286612503	0	0.202015432473139	0	0	0	0.0786593407047716	0.085633051782365	0.0745405550972342	0	0.0680693775386513	0	0.0125040846437469	0.0247097972749345	0	0	0	0.97	-0.0245882336873312	1.07478017314261
TCGA-25-2399-01	0.0729616253556502	0	0.0812078504224967	0.107601312643253	0	0.114495632168632	0	0.0752425777129335	0.0616074321866021	0	0.00294423160515398	0.0809054126584972	0.0735082714118421	0.0951006612489899	0.0161161135083662	0.157627620648036	0	0.0606812584295465	0	0	0	0	0	0.284145421835055	0.966891522165607
TCGA-24-1548-01	0.0155193245052449	0.0744789099360516	0.10258871545081	0	0	0.181319119645387	0	0.127765544496743	0	0	0	0.032942676203213	0.086733973527334	0.0811129427171999	0.0487331884313477	0.14216541907605	0	0.103137579528503	0	0.00350260648211556	0	0	0	0.226392692421481	0.987368332923527
TCGA-59-A5PD-01	0.0160342912655838	0.0138502377210079	0.0602069685540736	0.0189179237016579	0	0.253413805269252	0	0.0977663625078348	0.0316568648415771	0	0	0.0459077607808073	0.0493621313555057	0.193481950380172	0.054422077717626	0.138611160877548	0	0.0109306997939512	0	0.0154377652334026	0	0	0	0.271935349302554	0.976105291915052
